country,lan_name,chip_range,term,red,green,blue,speaker_num
Honduras,Jicaque,F3,je,219.0,68.0,52.0,1
Honduras,Jicaque,F30,tsu,41.0,123.0,191.0,2
Honduras,Jicaque,F31,tsu,101.0,117.0,185.0,1
Honduras,Jicaque,F34,lu,148.0,99.0,173.0,1
Honduras,Jicaque,F35,lu,161.0,99.0,165.0,1
Honduras,Jicaque,F36,lu,179.0,87.0,161.0,1
Honduras,Jicaque,F4,je,216.0,75.0,39.0,1
Honduras,Jicaque,G0,tsjalam,96.0,96.0,97.0,1
Honduras,Jicaque,G1,je,189.0,30.0,73.0,1
Honduras,Jicaque,G17,tsu,10.0,112.0,67.0,2
Honduras,Jicaque,G18,tsu,11.0,111.0,78.0,2
Honduras,Jicaque,G19,tsu,12.0,111.0,86.0,3
Honduras,Jicaque,G2,je,189.0,31.0,53.0,4
Honduras,Jicaque,G20,tsu,13.0,110.0,91.0,2
Honduras,Jicaque,G21,tsu,13.0,109.0,97.0,2
Honduras,Jicaque,G22,tsu,11.0,108.0,104.0,2
Honduras,Jicaque,G23,tsu,11.0,108.0,111.0,3
Honduras,Jicaque,G24,tsu,12.0,108.0,115.0,2
Honduras,Jicaque,G25,tsu,13.0,107.0,122.0,2
Honduras,Jicaque,G26,tsu,18.0,106.0,128.0,2
Honduras,Jicaque,G27,tsu,22.0,105.0,136.0,2
Honduras,Jicaque,G28,tsu,18.0,104.0,145.0,3
Honduras,Jicaque,G29,tsu,19.0,102.0,157.0,3
Honduras,Jicaque,G3,je,186.0,35.0,38.0,4
Honduras,Jicaque,G30,tsu,31.0,98.0,165.0,2
Honduras,Jicaque,G31,tsu,71.0,90.0,168.0,1
Honduras,Jicaque,H0,tsjalam,72.0,71.0,73.0,1
Honduras,Jicaque,H1,je,139.0,23.0,56.0,1
Honduras,Jicaque,H12,jasa,75.0,74.0,31.0,1
Honduras,Jicaque,H13,jasa,69.0,75.0,32.0,1
Honduras,Jicaque,H14,jasa,63.0,76.0,36.0,1
Honduras,Jicaque,H15,jasa,47.0,81.0,37.0,1
Honduras,Jicaque,H17,tsu,13.0,84.0,51.0,1
Honduras,Jicaque,H18,tsu,11.0,84.0,58.0,1
Honduras,Jicaque,H19,tsu,11.0,83.0,63.0,2
Honduras,Jicaque,H2,je,139.0,23.0,43.0,1
Honduras,Jicaque,H20,tsu,10.0,83.0,68.0,1
Honduras,Jicaque,H21,tsu,11.0,81.0,73.0,1
Honduras,Jicaque,H22,tsu,14.0,82.0,80.0,1
Honduras,Jicaque,H23,tsu,16.0,80.0,83.0,1
Honduras,Jicaque,H24,tsu,16.0,80.0,89.0,1
Honduras,Jicaque,H25,tsu,17.0,79.0,92.0,1
Honduras,Jicaque,H26,tsu,14.0,78.0,97.0,1
Honduras,Jicaque,H27,tsu,14.0,79.0,104.0,3
Honduras,Jicaque,H28,tsu,11.0,78.0,110.0,1
Honduras,Jicaque,H29,tsu,6.0,76.0,119.0,1
Honduras,Jicaque,H3,je,149.0,26.0,29.0,2
Honduras,Jicaque,H30,tsu,13.0,74.0,133.0,1
Honduras,Jicaque,H32,tsjalam,78.0,58.0,135.0,1
Honduras,Jicaque,I10,tsjalam,55.0,48.0,30.0,1
Honduras,Jicaque,J0,te,37.0,37.0,37.0,8
Honduras,Paya,A0,ka-ma-sa,0.0,0.0,0.0,9
Honduras,Paya,B23,boni,201.0,232.0,229.0,1
Honduras,Paya,C10,se-wa,232.0,199.0,27.0,2
Honduras,Paya,C11,se-wa,221.0,201.0,34.0,1
Honduras,Paya,C12,se-wa,10.0,206.0,38.0,1
Honduras,Paya,C14,broni,180.0,212.0,68.0,1
Honduras,Paya,C17,se-wa,134.0,202.0,149.0,1
Honduras,Paya,C2,broni,248.0,182.0,177.0,1
Honduras,Paya,C2,pompiona,248.0,182.0,177.0,1
Honduras,Paya,C25,boni,151.0,211.0,217.0,1
Honduras,Paya,C25,broni,151.0,211.0,217.0,1
Honduras,Paya,C27,boni,162.0,208.0,224.0,1
Honduras,Paya,C29,boni,160.0,205.0,237.0,1
Honduras,Paya,C40,pompoponioj,248.0,183.0,189.0,1
Honduras,Paya,C8,se-wa,253.0,187.0,67.0,5
Honduras,Paya,C9,se-wa,248.0,192.0,19.0,8
Honduras,Paya,D6,se-wa,247.0,146.0,33.0,2
Honduras,Paya,E18,sa-ka,21.0,169.0,120.0,2
Honduras,Paya,E24,gwrahna,25.0,164.0,172.0,1
Honduras,Paya,E26,gwrahna,14.0,161.0,191.0,1
Honduras,Paya,E30,gwrahna,97.0,149.0,207.0,1
Honduras,Paya,F1,pawa,219.0,61.0,93.0,2
Honduras,Paya,F16,sa-ka,13.0,143.0,69.0,2
Honduras,Paya,F18,sa-ka,8.0,140.0,99.0,1
Honduras,Paya,F19,gwrahna,7.0,139.0,107.0,1
Honduras,Paya,F19,sa-ka,7.0,139.0,107.0,1
Honduras,Paya,F29,gwrahna,19.0,128.0,194.0,2
Honduras,Paya,F40,pawa,216.0,62.0,107.0,1
Honduras,Paya,G1,pawa,189.0,30.0,73.0,5
Honduras,Paya,G18,gwrahna,11.0,111.0,78.0,2
Honduras,Paya,G19,gwrahna,12.0,111.0,86.0,1
Honduras,Paya,G20,sa-ka,13.0,110.0,91.0,1
Honduras,Paya,G21,gwrahna,13.0,109.0,97.0,1
Honduras,Paya,G22,gwrahna,11.0,108.0,104.0,1
Honduras,Paya,G26,gwrahna,18.0,106.0,128.0,1
Honduras,Paya,G28,gwrahna,18.0,104.0,145.0,1
Honduras,Paya,G3,pawa,186.0,35.0,38.0,2
Honduras,Paya,G30,gwrahna,31.0,98.0,165.0,1
Honduras,Paya,G35,mora,136.0,72.0,139.0,1
Honduras,Paya,G40,pawa,165.0,60.0,88.0,4
Honduras,Paya,H1,pawa,139.0,23.0,56.0,1
Honduras,Paya,H18,sa-ka,11.0,84.0,58.0,1
Honduras,Paya,H19,gwrahna,11.0,83.0,63.0,1
Honduras,Paya,H19,sa-ka,11.0,83.0,63.0,1
Honduras,Paya,H23,gwrahna,16.0,80.0,83.0,1
Honduras,Paya,H24,gwrahna,16.0,80.0,89.0,1
Honduras,Paya,H28,gwrahna,11.0,78.0,110.0,1
Honduras,Paya,H3,pawa,149.0,26.0,29.0,2
Honduras,Paya,H30,gwrahna,13.0,74.0,133.0,1
Honduras,Paya,I0,sonkua,48.0,49.0,49.0,1
Honduras,Paya,I1,pawa,97.0,12.0,46.0,1
Honduras,Paya,I19,sa-ka,5.0,57.0,42.0,1
Honduras,Paya,I24,succua,13.0,56.0,63.0,1
Honduras,Paya,I29,gwrahna,10.0,51.0,85.0,1
Honduras,Paya,I40,pawa,94.0,14.0,53.0,1
Honduras,Paya,J0,sonkua,37.0,37.0,37.0,5
India,Bhili,A0,tɔlɔ,0.0,0.0,0.0,24
India,Bhili,B11,bur,240.0,232.0,138.0,1
India,Bhili,B13,rdeli,226.0,233.0,141.0,1
India,Bhili,C1,bur,248.0,183.0,183.0,1
India,Bhili,C10,rdeli,232.0,199.0,27.0,2
India,Bhili,C11,bur,221.0,201.0,34.0,1
India,Bhili,C11,pil,221.0,201.0,34.0,1
India,Bhili,C29,bur,160.0,205.0,237.0,1
India,Bhili,C32,bur,199.0,197.0,225.0,1
India,Bhili,C34,bur,208.0,195.0,221.0,1
India,Bhili,C35,bur,224.0,187.0,217.0,1
India,Bhili,C38,bur,244.0,185.0,204.0,1
India,Bhili,C4,bur,250.0,183.0,161.0,1
India,Bhili,C4,rdeli,250.0,183.0,161.0,1
India,Bhili,C5,bur,250.0,185.0,151.0,2
India,Bhili,C6,bur,247.0,188.0,142.0,1
India,Bhili,C8,pil,253.0,187.0,67.0,2
India,Bhili,C8,rdeli,253.0,187.0,67.0,1
India,Bhili,C9,pil,248.0,192.0,19.0,2
India,Bhili,C9,rdeli,248.0,192.0,19.0,10
India,Bhili,D1,??,238.0,150.0,153.0,1
India,Bhili,D1,bur,238.0,150.0,153.0,2
India,Bhili,D2,bur,240.0,150.0,144.0,2
India,Bhili,D35,bur,206.0,157.0,200.0,1
India,Bhili,D38,bur,242.0,145.0,181.0,1
India,Bhili,D4,??,246.0,145.0,108.0,1
India,Bhili,D40,bur,236.0,150.0,160.0,1
India,Bhili,D7,pil,234.0,155.0,30.0,1
India,Bhili,D8,pil,229.0,162.0,35.0,1
India,Bhili,D8,rdeli,229.0,162.0,35.0,2
India,Bhili,E1,??,236.0,106.0,118.0,1
India,Bhili,E17,nil,25.0,171.0,100.0,1
India,Bhili,E20,nil,22.0,168.0,138.0,1
India,Bhili,E24,nil,25.0,164.0,172.0,1
India,Bhili,E33,bur,159.0,137.0,192.0,1
India,Bhili,E34,dzambuʌ,167.0,134.0,189.0,1
India,Bhili,E38,??,212.0,118.0,155.0,1
India,Bhili,E4,pil,242.0,104.0,49.0,1
India,Bhili,E5,pil,36.0,112.0,35.0,1
India,Bhili,E7,kesrie,208.0,132.0,41.0,1
India,Bhili,E7,rdeli,208.0,132.0,41.0,1
India,Bhili,E8,rdeli,197.0,138.0,43.0,1
India,Bhili,F1,pil,219.0,61.0,93.0,1
India,Bhili,F1,rat,219.0,61.0,93.0,1
India,Bhili,F17,nil,7.0,141.0,83.0,4
India,Bhili,F18,nil,8.0,140.0,99.0,1
India,Bhili,F2,??,221.0,65.0,74.0,1
India,Bhili,F2,kesrie,221.0,65.0,74.0,1
India,Bhili,F2,pil,221.0,65.0,74.0,1
India,Bhili,F20,nil,12.0,139.0,114.0,2
India,Bhili,F22,nil,16.0,137.0,131.0,2
India,Bhili,F28,dzambuʌ,18.0,131.0,179.0,1
India,Bhili,F28,nil,18.0,131.0,179.0,1
India,Bhili,F3,pil,219.0,68.0,52.0,2
India,Bhili,F3,rat,219.0,68.0,52.0,3
India,Bhili,F38,??,198.0,79.0,134.0,1
India,Bhili,F39,dzambuʌ,213.0,64.0,122.0,1
India,Bhili,F4,kesrie,216.0,75.0,39.0,1
India,Bhili,F4,rat,216.0,75.0,39.0,1
India,Bhili,F40,??,216.0,62.0,107.0,3
India,Bhili,F40,pil,216.0,62.0,107.0,1
India,Bhili,F40,rat,216.0,62.0,107.0,1
India,Bhili,F8,bur,163.0,113.0,41.0,1
India,Bhili,F9,bur,153.0,117.0,43.0,1
India,Bhili,G1,pil,189.0,30.0,73.0,1
India,Bhili,G10,pil,115.0,95.0,38.0,1
India,Bhili,G16,nil,31.0,111.0,55.0,1
India,Bhili,G17,nil,10.0,112.0,67.0,1
India,Bhili,G18,nil,11.0,111.0,78.0,2
India,Bhili,G19,nil,12.0,111.0,86.0,2
India,Bhili,G2,??,189.0,31.0,53.0,1
India,Bhili,G2,pil,189.0,31.0,53.0,1
India,Bhili,G2,rat,189.0,31.0,53.0,4
India,Bhili,G20,nil,13.0,110.0,91.0,3
India,Bhili,G21,nil,13.0,109.0,97.0,2
India,Bhili,G29,dzambuʌ,19.0,102.0,157.0,1
India,Bhili,G3,pil,186.0,35.0,38.0,1
India,Bhili,G3,rat,186.0,35.0,38.0,3
India,Bhili,G34,dzambuʌ,125.0,76.0,147.0,2
India,Bhili,G35,dzambuʌ,136.0,72.0,139.0,1
India,Bhili,G39,pil,162.0,59.0,97.0,1
India,Bhili,G40,rat,165.0,60.0,88.0,4
India,Bhili,G9,khaki,121.0,93.0,36.0,3
India,Bhili,H1,rat,139.0,23.0,56.0,1
India,Bhili,H10,khaki,84.0,70.0,30.0,1
India,Bhili,H12,khaki,75.0,74.0,31.0,1
India,Bhili,H2,rat,139.0,23.0,43.0,1
India,Bhili,H20,nil,10.0,83.0,68.0,1
India,Bhili,H3,??,149.0,26.0,29.0,1
India,Bhili,H3,rat,149.0,26.0,29.0,2
India,Bhili,H33,dzambuʌ,94.0,52.0,129.0,1
India,Bhili,H36,dzambuʌ,118.0,38.0,109.0,1
India,Bhili,H7,bur,104.0,63.0,23.0,1
India,Bhili,I1,pil,97.0,12.0,46.0,1
India,Bhili,I10,kʌltia,55.0,48.0,30.0,1
India,Bhili,I3,pil,98.0,14.0,28.0,1
India,Bhili,I31,dzambuʌ,44.0,43.0,110.0,1
India,Bhili,I32,dzambuʌ,54.0,38.0,95.0,1
India,Bhili,I34,dzambuʌ,69.0,35.0,73.0,1
India,Bhili,I35,dzambuʌ,73.0,34.0,70.0,1
India,Bhili,I36,dzambuʌ,86.0,21.0,71.0,2
India,Bhili,I39,dzambuʌ,91.0,15.0,59.0,1
India,Bhili,J0,kal,37.0,37.0,37.0,22
India,Halbi,A0,podri,0.0,0.0,0.0,6
India,Halbi,A0,saped,0.0,0.0,0.0,2
India,Halbi,B1,podri,242.0,224.0,224.0,1
India,Halbi,B11,dhosea,240.0,232.0,138.0,1
India,Halbi,B18,dhosea,204.0,232.0,215.0,1
India,Halbi,B34,saped,235.0,225.0,234.0,1
India,Halbi,C1,lal,248.0,183.0,183.0,1
India,Halbi,C10,hërdi,232.0,199.0,27.0,1
India,Halbi,C11,hërdi,221.0,201.0,34.0,4
India,Halbi,C12,hërdi,10.0,206.0,38.0,3
India,Halbi,C13,hërdi,184.0,195.0,82.0,1
India,Halbi,C14,hërdi,180.0,212.0,68.0,1
India,Halbi,C8,hërdi,253.0,187.0,67.0,2
India,Halbi,C9,hërdi,248.0,192.0,19.0,7
India,Halbi,D11,hërdi,193.0,177.0,48.0,1
India,Halbi,D16,hëra,105.0,191.0,96.0,1
India,Halbi,D6,hërdi,247.0,146.0,33.0,2
India,Halbi,D7,hërdi,234.0,155.0,30.0,2
India,Halbi,E6,hërdi,219.0,134.0,39.0,1
India,Halbi,F0,dhosea,123.0,122.0,122.0,1
India,Halbi,F1,lal,219.0,61.0,93.0,1
India,Halbi,F12,dhosea,128.0,126.0,50.0,1
India,Halbi,F13,dhosea,118.0,130.0,53.0,1
India,Halbi,F31,dhosea,101.0,117.0,185.0,1
India,Halbi,F4,lal,216.0,75.0,39.0,1
India,Halbi,F40,lal,216.0,62.0,107.0,2
India,Halbi,F6,hërdi,185.0,101.0,39.0,1
India,Halbi,G1,lal,189.0,30.0,73.0,1
India,Halbi,G2,lal,189.0,31.0,53.0,1
India,Halbi,G3,lal,186.0,35.0,38.0,1
India,Halbi,G34,pila,125.0,76.0,147.0,1
India,Halbi,G38,lal,158.0,62.0,109.0,1
India,Halbi,G4,lal,177.0,52.0,36.0,1
India,Halbi,G40,lal,165.0,60.0,88.0,1
India,Halbi,G5,lal,158.0,72.0,34.0,1
India,Halbi,G6,lal,145.0,79.0,34.0,1
India,Halbi,G7,lal,138.0,84.0,34.0,1
India,Halbi,G8,lal,127.0,90.0,35.0,1
India,Halbi,H10,kosea,84.0,70.0,30.0,1
India,Halbi,H17,kërea,13.0,84.0,51.0,1
India,Halbi,H3,lal,149.0,26.0,29.0,1
India,Halbi,H34,curi,102.0,45.0,123.0,1
India,Halbi,H9,dhosea,89.0,70.0,32.0,1
India,Halbi,I10,dhosea,55.0,48.0,30.0,2
India,Halbi,I11,dhosea,52.0,49.0,31.0,3
India,Halbi,I12,dhosea,51.0,50.0,33.0,2
India,Halbi,I13,dhosea,48.0,51.0,35.0,3
India,Halbi,I14,dhosea,46.0,51.0,36.0,2
India,Halbi,I15,dhosea,34.0,54.0,38.0,2
India,Halbi,I16,dhosea,25.0,55.0,32.0,2
India,Halbi,I17,dhosea,17.0,55.0,37.0,2
India,Halbi,I27,dhosea,6.0,53.0,73.0,1
India,Halbi,I3,dhosea,98.0,14.0,28.0,1
India,Halbi,I3,lal,98.0,14.0,28.0,1
India,Halbi,I38,lal,90.0,17.0,65.0,1
India,Halbi,I5,dhosea,76.0,38.0,29.0,1
India,Halbi,I6,dhosea,74.0,41.0,24.0,2
India,Halbi,I7,dhosea,70.0,43.0,21.0,2
India,Halbi,I8,dhosea,60.0,46.0,32.0,2
India,Halbi,I9,dhosea,58.0,47.0,32.0,3
India,Halbi,J0,kërea,37.0,37.0,37.0,6
India,Mawchi,A0,udzuo,0.0,0.0,0.0,25
India,Mawchi,B1,bhuro,242.0,224.0,224.0,1
India,Mawchi,B12,bhuro,235.0,232.0,138.0,1
India,Mawchi,B13,pino,226.0,233.0,141.0,1
India,Mawchi,B40,bhuro,240.0,223.0,224.0,1
India,Mawchi,B5,bhuro,245.0,224.0,213.0,1
India,Mawchi,B7,bhuro,245.0,225.0,204.0,1
India,Mawchi,B9,bhuro,251.0,228.0,170.0,1
India,Mawchi,C1,dzabo,248.0,183.0,183.0,1
India,Mawchi,C10,pino,232.0,199.0,27.0,1
India,Mawchi,C11,pino,221.0,201.0,34.0,1
India,Mawchi,C12,bhuro,10.0,206.0,38.0,1
India,Mawchi,C12,pino,10.0,206.0,38.0,1
India,Mawchi,C13,pino,184.0,195.0,82.0,1
India,Mawchi,C22,bhuro,150.0,212.0,202.0,1
India,Mawchi,C3,bhuro,249.0,181.0,168.0,1
India,Mawchi,C6,bhuro,247.0,188.0,142.0,1
India,Mawchi,C8,pino,253.0,187.0,67.0,7
India,Mawchi,C9,pino,248.0,192.0,19.0,6
India,Mawchi,D1,gulala,238.0,150.0,153.0,1
India,Mawchi,D10,bhuro,204.0,174.0,44.0,1
India,Mawchi,D40,gulala,236.0,150.0,160.0,1
India,Mawchi,D5,bhuro,247.0,150.0,95.0,1
India,Mawchi,D6,pino,247.0,146.0,33.0,1
India,Mawchi,D7,pino,234.0,155.0,30.0,1
India,Mawchi,D8,pino,229.0,162.0,35.0,3
India,Mawchi,D9,bhuro,216.0,169.0,39.0,1
India,Mawchi,E0,bhuro,148.0,148.0,147.0,1
India,Mawchi,E12,dzabo,156.0,154.0,54.0,1
India,Mawchi,E16,dzabo,43.0,171.0,74.0,1
India,Mawchi,E17,nino,25.0,171.0,100.0,1
India,Mawchi,E20,nino,22.0,168.0,138.0,1
India,Mawchi,E29,nino,65.0,154.0,212.0,1
India,Mawchi,E32,dzabo,145.0,140.0,195.0,1
India,Mawchi,E4,pino,242.0,104.0,49.0,1
India,Mawchi,E5,rato,36.0,112.0,35.0,1
India,Mawchi,E9,tamkhi,186.0,144.0,45.0,1
India,Mawchi,F1,rato,219.0,61.0,93.0,1
India,Mawchi,F10,bhuro,145.0,120.0,45.0,1
India,Mawchi,F12,bhuro,128.0,126.0,50.0,1
India,Mawchi,F12,dzabo,128.0,126.0,50.0,1
India,Mawchi,F16,nino,13.0,143.0,69.0,1
India,Mawchi,F17,nino,7.0,141.0,83.0,5
India,Mawchi,F18,nino,8.0,140.0,99.0,2
India,Mawchi,F19,nino,7.0,139.0,107.0,2
India,Mawchi,F2,rato,221.0,65.0,74.0,3
India,Mawchi,F28,nino,18.0,131.0,179.0,1
India,Mawchi,F29,dzabo,19.0,128.0,194.0,1
India,Mawchi,F3,gulala,219.0,68.0,52.0,1
India,Mawchi,F34,dzabo,148.0,99.0,173.0,1
India,Mawchi,F4,rato,216.0,75.0,39.0,1
India,Mawchi,F40,gulala,216.0,62.0,107.0,3
India,Mawchi,F40,rato,216.0,62.0,107.0,2
India,Mawchi,F7,bhuro,173.0,108.0,40.0,1
India,Mawchi,G1,rato,189.0,30.0,73.0,8
India,Mawchi,G14,dzabo,84.0,105.0,46.0,1
India,Mawchi,G18,nino,11.0,111.0,78.0,1
India,Mawchi,G19,nino,12.0,111.0,86.0,1
India,Mawchi,G2,rato,189.0,31.0,53.0,5
India,Mawchi,G20,nino,13.0,110.0,91.0,1
India,Mawchi,G26,nino,18.0,106.0,128.0,1
India,Mawchi,G28,dzabo,18.0,104.0,145.0,1
India,Mawchi,G29,dzabo,19.0,102.0,157.0,1
India,Mawchi,G3,rato,186.0,35.0,38.0,2
India,Mawchi,G30,dzabo,31.0,98.0,165.0,1
India,Mawchi,G31,bhuro,71.0,90.0,168.0,1
India,Mawchi,G34,dzabo,125.0,76.0,147.0,1
India,Mawchi,G40,gulala,165.0,60.0,88.0,2
India,Mawchi,G40,rato,165.0,60.0,88.0,1
India,Mawchi,G5,bhuro,158.0,72.0,34.0,1
India,Mawchi,G5,tamkhi,158.0,72.0,34.0,1
India,Mawchi,G8,tamkhi,127.0,90.0,35.0,1
India,Mawchi,H12,dzabo,75.0,74.0,31.0,1
India,Mawchi,H15,nino,47.0,81.0,37.0,1
India,Mawchi,H17,nino,13.0,84.0,51.0,2
India,Mawchi,H20,nino,10.0,83.0,68.0,4
India,Mawchi,H24,dzabo,16.0,80.0,89.0,1
India,Mawchi,H33,dzabo,94.0,52.0,129.0,2
India,Mawchi,H35,dzabo,111.0,43.0,116.0,1
India,Mawchi,H36,dzabo,118.0,38.0,109.0,2
India,Mawchi,H4,rato,136.0,34.0,26.0,1
India,Mawchi,H7,bhuro,104.0,63.0,23.0,1
India,Mawchi,H8,bhuro,98.0,66.0,25.0,1
India,Mawchi,H9,bhuro,89.0,70.0,32.0,1
India,Mawchi,I2,tamkhi,98.0,12.0,37.0,1
India,Mawchi,I32,dzabo,54.0,38.0,95.0,1
India,Mawchi,I37,bhuro,87.0,22.0,72.0,1
India,Mawchi,I38,dzabo,90.0,17.0,65.0,1
India,Mawchi,I40,dzabo,94.0,14.0,53.0,2
India,Mawchi,I5,tamkhi,76.0,38.0,29.0,1
India,Mawchi,I8,bhuro,60.0,46.0,32.0,1
India,Mawchi,J0,kauo,37.0,37.0,37.0,25
India,Vasavi,A0,udzhəlʌ,0.0,0.0,0.0,25
India,Vasavi,B12,piula,235.0,232.0,138.0,1
India,Vasavi,B9,bhurʌ,251.0,228.0,170.0,1
India,Vasavi,C1,gulabi,248.0,183.0,183.0,1
India,Vasavi,C11,piula,221.0,201.0,34.0,5
India,Vasavi,C12,piula,10.0,206.0,38.0,1
India,Vasavi,C13,piula,184.0,195.0,82.0,2
India,Vasavi,C16,piula,149.0,205.0,133.0,1
India,Vasavi,C17,nilʌ,134.0,202.0,149.0,1
India,Vasavi,C18,nilʌ,139.0,206.0,172.0,1
India,Vasavi,C3,ratʌ,249.0,181.0,168.0,1
India,Vasavi,C31,bhurʌ,191.0,199.0,226.0,1
India,Vasavi,C6,bhurʌ,247.0,188.0,142.0,2
India,Vasavi,C8,bhurʌ,253.0,187.0,67.0,1
India,Vasavi,C8,piula,253.0,187.0,67.0,1
India,Vasavi,C9,piula,248.0,192.0,19.0,3
India,Vasavi,D28,dzhambəlʌ,97.0,184.0,227.0,1
India,Vasavi,D33,bhurʌ,181.0,166.0,209.0,1
India,Vasavi,D36,dzhambəlʌ,215.0,154.0,197.0,1
India,Vasavi,D6,piula,247.0,146.0,33.0,3
India,Vasavi,D7,piula,234.0,155.0,30.0,1
India,Vasavi,D8,piula,229.0,162.0,35.0,6
India,Vasavi,E11,bhurʌ,165.0,151.0,51.0,2
India,Vasavi,E20,nilʌ,22.0,168.0,138.0,1
India,Vasavi,E25,dzhambəlʌ,21.0,162.0,180.0,1
India,Vasavi,E26,dzhambəlʌ,14.0,161.0,191.0,1
India,Vasavi,E3,gɔriɔ,238.0,107.0,88.0,1
India,Vasavi,E33,dzhambəlʌ,159.0,137.0,192.0,1
India,Vasavi,E37,gulabi,205.0,120.0,170.0,2
India,Vasavi,E38,gulabi,212.0,118.0,155.0,1
India,Vasavi,E4,gulabi,242.0,104.0,49.0,2
India,Vasavi,E4,ratʌ,242.0,104.0,49.0,1
India,Vasavi,E8,bhurʌ,197.0,138.0,43.0,1
India,Vasavi,E8,piula,197.0,138.0,43.0,1
India,Vasavi,F0,gɔriɔ,123.0,122.0,122.0,1
India,Vasavi,F15,bhurʌ,74.0,138.0,63.0,1
India,Vasavi,F15,nilʌ,74.0,138.0,63.0,1
India,Vasavi,F16,nilʌ,13.0,143.0,69.0,1
India,Vasavi,F17,nilʌ,7.0,141.0,83.0,4
India,Vasavi,F18,nilʌ,8.0,140.0,99.0,1
India,Vasavi,F19,nilʌ,7.0,139.0,107.0,2
India,Vasavi,F2,ratʌ,221.0,65.0,74.0,2
India,Vasavi,F20,nilʌ,12.0,139.0,114.0,2
India,Vasavi,F22,nilʌ,16.0,137.0,131.0,1
India,Vasavi,F26,dzhambəlʌ,12.0,134.0,160.0,1
India,Vasavi,F29,dzhambəlʌ,19.0,128.0,194.0,1
India,Vasavi,F3,ratʌ,219.0,68.0,52.0,1
India,Vasavi,F31,dzhambəlʌ,101.0,117.0,185.0,2
India,Vasavi,F32,gulabi,123.0,111.0,178.0,1
India,Vasavi,F36,gulabi,179.0,87.0,161.0,1
India,Vasavi,F39,gulabi,213.0,64.0,122.0,3
India,Vasavi,F4,ratʌ,216.0,75.0,39.0,2
India,Vasavi,F40,ratʌ,216.0,62.0,107.0,2
India,Vasavi,G1,ratʌ,189.0,30.0,73.0,1
India,Vasavi,G17,nilʌ,10.0,112.0,67.0,1
India,Vasavi,G18,nilʌ,11.0,111.0,78.0,2
India,Vasavi,G19,nilʌ,12.0,111.0,86.0,1
India,Vasavi,G2,ratʌ,189.0,31.0,53.0,7
India,Vasavi,G20,nilʌ,13.0,110.0,91.0,3
India,Vasavi,G3,ratʌ,186.0,35.0,38.0,3
India,Vasavi,G31,dzhambəlʌ,71.0,90.0,168.0,1
India,Vasavi,G32,dzhambəlʌ,99.0,85.0,160.0,3
India,Vasavi,G34,dzhambəlʌ,125.0,76.0,147.0,1
India,Vasavi,G40,ratʌ,165.0,60.0,88.0,2
India,Vasavi,H20,nilʌ,10.0,83.0,68.0,1
India,Vasavi,H21,nilʌ,11.0,81.0,73.0,1
India,Vasavi,H3,ratʌ,149.0,26.0,29.0,3
India,Vasavi,H30,dzhambəlʌ,13.0,74.0,133.0,1
India,Vasavi,H34,dzhambəlʌ,102.0,45.0,123.0,1
India,Vasavi,H35,dzhambəlʌ,111.0,43.0,116.0,1
India,Vasavi,H39,gulabi,134.0,25.0,77.0,1
India,Vasavi,H6,bhurʌ,110.0,59.0,24.0,2
India,Vasavi,H6,tʌmkhi,110.0,59.0,24.0,1
India,Vasavi,I24,dzhambəlʌ,13.0,56.0,63.0,1
India,Vasavi,I25,nilʌ,10.0,54.0,65.0,1
India,Vasavi,I31,dzhambəlʌ,44.0,43.0,110.0,2
India,Vasavi,I35,dzhambəlʌ,73.0,34.0,70.0,1
India,Vasavi,I38,dzhambəlʌ,90.0,17.0,65.0,1
India,Vasavi,I38,gulabi,90.0,17.0,65.0,1
India,Vasavi,I4,bhurʌ,87.0,30.0,26.0,1
India,Vasavi,J0,kalʌ,37.0,37.0,37.0,25
Indonesia,Bauzi,A0,fauhana,0.0,0.0,0.0,50
Indonesia,Bauzi,B0,fauhana,227.0,229.0,229.0,2
Indonesia,Bauzi,B8,hualihona,243.0,227.0,201.0,1
Indonesia,Bauzi,C0,hualihona,200.0,200.0,200.0,1
Indonesia,Bauzi,C1,hualihona,248.0,183.0,183.0,1
Indonesia,Bauzi,C10,hualihona,232.0,199.0,27.0,3
Indonesia,Bauzi,C11,hualihona,221.0,201.0,34.0,5
Indonesia,Bauzi,C12,hualihona,10.0,206.0,38.0,4
Indonesia,Bauzi,C13,hualihona,184.0,195.0,82.0,4
Indonesia,Bauzi,C2,hualihona,248.0,182.0,177.0,2
Indonesia,Bauzi,C3,hualihona,249.0,181.0,168.0,1
Indonesia,Bauzi,C4,hualihona,250.0,183.0,161.0,1
Indonesia,Bauzi,C5,hualihona,250.0,185.0,151.0,1
Indonesia,Bauzi,C6,hualihona,247.0,188.0,142.0,1
Indonesia,Bauzi,C7,hualihona,252.0,187.0,112.0,2
Indonesia,Bauzi,C8,hualihona,253.0,187.0,67.0,4
Indonesia,Bauzi,C9,hualihona,248.0,192.0,19.0,8
Indonesia,Bauzi,D0,hualihona,173.0,184.0,174.0,1
Indonesia,Bauzi,D1,hualihona,238.0,150.0,153.0,1
Indonesia,Bauzi,D10,hualihona,204.0,174.0,44.0,1
Indonesia,Bauzi,D11,hualihona,193.0,177.0,48.0,1
Indonesia,Bauzi,D12,hualihona,183.0,180.0,51.0,1
